,university,year,major,avg_major_score,stu_count,stu_ranking,score_line,avg_score,score_diff
4927,河北工程大学,2014,通信工程,492,0.0,0.0,,,
4931,河北工程大学,2014,电气工程及其自动化,497,0.0,0.0,,,
4937,河北工程大学,2014,信息与计算科学,472,0.0,0.0,,,
4946,河北工业大学,2011,计算机科学与技术,603,0.0,0.0,,,
4947,河北工业大学,2011,自动化,603,0.0,0.0,,,
4956,河北工业大学,2011,电气工程及其自动化,605,0.0,0.0,,,
4948,河北工业大学,2012,自动化,585,0.0,0.0,,,
4957,河北工业大学,2012,电气工程及其自动化,592,0.0,0.0,,,
4945,河北工业大学,2013,计算机类(中外合作办学...,541,359.0,19127.0,501.0,551.0,50.0
4949,河北工业大学,2013,自动化,566,273.0,10969.0,501.0,551.0,50.0
4969,河北工业大学,2013,机械设计制造及其自动化,561,320.0,12432.0,501.0,551.0,50.0
4940,河北工业大学,2015,通信工程,588,303.0,12942.0,525.0,588.0,63.0
4942,河北工业大学,2015,软件工程,588,303.0,12942.0,525.0,588.0,63.0
4950,河北工业大学,2015,自动化,590,281.0,12346.0,525.0,588.0,63.0
4958,河北工业大学,2015,电子科学与技术,590,281.0,12346.0,525.0,588.0,63.0
4959,河北工业大学,2015,电子信息工程,589,293.0,12639.0,525.0,588.0,63.0
4970,河北工业大学,2015,机械设计制造及其自动化,593,295.0,11477.0,525.0,588.0,63.0
4982,河北大学,2013,电气类,513,427.0,30259.0,,,
4984,河北大学,2013,机械设计制造及其自动化,512,479.0,30738.0,,,
4980,河北大学,2015,计算机类,560,382.0,22483.0,525.0,560.0,35.0
4983,河北大学,2015,电子信息类,559,384.0,22867.0,525.0,560.0,35.0
5045,沈阳航空航天大学,2014,自动化,504,419.0,38774.0,,,
5047,沈阳航空航天大学,2014,电子信息工程,501,0.0,0.0,,,
5050,沈阳航空航天大学,2014,机械电子工程,498,0.0,0.0,,,
5053,沈阳理工大学,2014,网络工程,484,0.0,0.0,,,
5055,沈阳理工大学,2014,电气工程及其自动化,502,0.0,0.0,,,
5056,沈阳理工大学,2014,电子信息工程,477,0.0,0.0,,,
5059,沈阳理工大学,2014,机械设计制造及其自动化,496,0.0,0.0,,,
5066,沈阳理工大学,2014,光电信息科学与工程,486,0.0,0.0,,,
5067,沈阳理工大学,2014,信息对抗技术,468,0.0,0.0,,,
5068,沈阳理工大学,2014,信息与计算科学,477,0.0,0.0,,,
5072,沈阳建筑大学,2015,通信工程,555,413.0,24416.0,525.0,562.0,37.0
5073,沈阳建筑大学,2015,自动化,554,401.0,24817.0,525.0,562.0,37.0
5089,沈阳师范大学,2014,软件工程,436,0.0,0.0,,,
5090,沈阳师范大学,2014,计算机科学与技术,436,0.0,0.0,,,
5091,沈阳师范大学,2014,网络工程,430,0.0,0.0,,,
5102,沈阳工业大学,2012,计算机科学与技术,548,0.0,0.0,,,
5106,沈阳工业大学,2012,电气工程及其自动化,555,0.0,0.0,,,
5120,沈阳工业大学,2012,机械设计制造及其自动化,553,0.0,0.0,,,
5098,沈阳工业大学,2013,通信工程,524,387.0,25552.0,,,
5103,沈阳工业大学,2013,计算机科学与技术,540,334.0,19461.0,,,
5107,沈阳工业大学,2013,电气工程及其自动化,535,387.0,21291.0,,,
5109,沈阳工业大学,2013,电子科学与技术,524,387.0,25552.0,,,
5111,沈阳工业大学,2013,电子信息工程,530,402.0,23215.0,,,
5121,沈阳工业大学,2013,机械设计制造及其自动化,530,402.0,23215.0,,,
5099,沈阳工业大学,2015,通信工程,558,398.0,23265.0,525.0,558.0,33.0
5108,沈阳工业大学,2015,电气工程及其自动化,579,326.0,15763.0,525.0,558.0,33.0
5110,沈阳工业大学,2015,电子商务,557,387.0,23652.0,525.0,558.0,33.0
5112,沈阳工业大学,2015,电子信息工程,552,386.0,25601.0,525.0,558.0,33.0
5142,沈阳大学,2014,通信工程,470,0.0,0.0,,,
5144,沈阳城市建设学院,2014,机械设计制造及其自动化,437,0.0,0.0,,,
5155,沈阳化工大学,2014,机械设计制造及其自动化,472,0.0,0.0,,,
5178,沈阳农业大学,2013,信息与计算科学,511,413.0,31151.0,,,
5166,沈阳农业大学,2015,机械设计制造及其自动化,538,397.0,30999.0,,,
5174,沈阳农业大学,2015,农业机械化及其自动化,536,396.0,31799.0,,,
5185,江西财经大学,2011,通信工程,629,0.0,0.0,,,
5191,江西财经大学,2011,计算机科学与技术,627,0.0,0.0,,,
5224,江西财经大学,2011,信息管理与信息系统（金...,630,0.0,0.0,,,
5186,江西财经大学,2012,通信工程,607,0.0,0.0,,,
5192,江西财经大学,2012,计算机科学与技术,604,0.0,0.0,,,
5187,江西财经大学,2013,通信工程,570,263.0,9895.0,,,
5193,江西财经大学,2013,计算机科学与技术,568,287.0,10442.0,,,
5225,江西财经大学,2013,信息管理与信息系统,570,263.0,9895.0,,,
5226,江西财经大学,2013,信息与计算科学,564,267.0,11529.0,,,
5190,江西财经大学,2015,计算机类,593,295.0,11477.0,,,
5207,江西财经大学,2015,电子商务类,597,296.0,10364.0,,,
5208,江西财经大学,2015,电子信息类,596,283.0,10647.0,,,
5242,江西科技师范大学,2014,光电信息科学与工程,485,0.0,0.0,,,
5244,江西科技学院,2014,通信工程,442,0.0,0.0,,,
5246,江西科技学院,2014,计算机科学与技术,452,0.0,0.0,,,
5249,江西科技学院,2014,机械设计制造及其自动化,446,0.0,0.0,,,
5261,江西理工大学,2013,自动化,513,427.0,30259.0,,,
5264,江西理工大学,2013,电气工程及其自动化,516,434.0,28950.0,,,
5262,江西理工大学,2015,自动化,547,338.0,27482.0,,,
5269,江西应用科技学院,2014,机械设计制造及其自动化,433,0.0,0.0,,,
5270,江西师范大学,2014,通信工程,502,0.0,0.0,,,
5271,江西师范大学,2014,软件工程,494,0.0,0.0,,,
5273,江西师范大学,2014,计算机科学与技术,504,419.0,38774.0,,,
5283,江西师范大学,2014,信息管理与信息系统,497,0.0,0.0,,,
5284,江西师范大学,2014,信息与计算科学,497,0.0,0.0,,,
5286,江西工程学院,2014,网络工程,436,0.0,0.0,,,
5287,江西工程学院,2014,电子商务,443,0.0,0.0,,,
5288,江西工程学院,2014,电子信息工程,435,0.0,0.0,,,
5289,江西工程学院,2014,机械设计制造及其自动化,436,0.0,0.0,,,
5296,江西农业大学,2014,电子信息工程,489,0.0,0.0,,,
5306,江西农业大学,2014,地理信息科学,495,0.0,0.0,,,
5314,江西农业大学,2014,农业机械化及其自动化,526,401.0,29539.0,,,
5315,江西农业大学,2014,信息管理与信息系统,487,0.0,0.0,,,
5326,江苏警官学院,2014,计算机科学与技术,480,0.0,0.0,,,
5344,江苏科技大学,2011,电子信息科学与技术,605,0.0,0.0,,,
5360,江苏科技大学,2011,机械设计制造及其自动化,601,0.0,0.0,,,
5333,江苏科技大学,2012,计算机科学与技术,563,0.0,0.0,,,
5341,江苏科技大学,2012,电气工程及其自动化,577,0.0,0.0,,,
5345,江苏科技大学,2012,电子信息科学与技术,563,0.0,0.0,,,
5347,江苏科技大学,2012,电子信息工程,555,0.0,0.0,,,
5361,江苏科技大学,2012,机械设计制造及其自动化,575,0.0,0.0,,,
5364,江苏科技大学,2012,机械电子工程,551,0.0,0.0,,,
5371,江苏科技大学,2012,信息管理与信息系统,570,0.0,0.0,,,
5334,江苏科技大学,2013,计算机科学与技术,546,357.0,17341.0,,,
5338,江苏科技大学,2013,自动化,538,371.0,20189.0,,,
5342,江苏科技大学,2013,电气工程及其自动化,543,365.0,18408.0,,,
5346,江苏科技大学,2013,电子信息科学与技术,539,357.0,19818.0,,,
5348,江苏科技大学,2013,电子信息工程,542,360.0,18768.0,,,
5362,江苏科技大学,2013,机械设计制造及其自动化,543,365.0,18408.0,,,
5365,江苏科技大学,2013,机械电子工程,540,334.0,19461.0,,,
5372,江苏科技大学,2013,信息管理与信息系统,538,371.0,20189.0,,,
5329,江苏科技大学,2015,通信工程,565,351.0,20698.0,525.0,566.0,41.0
5335,江苏科技大学,2015,计算机科学与技术,573,338.0,17773.0,525.0,566.0,41.0
5339,江苏科技大学,2015,自动化,568,380.0,19601.0,525.0,566.0,41.0
5343,江苏科技大学,2015,电气工程及其自动化,568,380.0,19601.0,525.0,566.0,41.0
5363,江苏科技大学,2015,机械设计制造及其自动化,572,367.0,18140.0,525.0,566.0,41.0
5366,江苏科技大学,2015,机械电子工程,565,351.0,20698.0,525.0,566.0,41.0
5373,江苏科技大学,2015,信息管理与信息系统,567,377.0,19978.0,525.0,566.0,41.0
5383,江苏大学,2011,通信工程,612,0.0,0.0,,,
5391,江苏大学,2011,计算机科学与技术,600,0.0,0.0,,,
5396,江苏大学,2011,自动化,603,0.0,0.0,,,
5400,江苏大学,2011,网络工程,608,0.0,0.0,,,
5405,江苏大学,2011,电子信息科学与技术,604,0.0,0.0,,,
5418,江苏大学,2011,机械电子工程,604,0.0,0.0,,,
5443,江苏大学,2011,光信息科学与技术,599,0.0,0.0,,,
5444,江苏大学,2011,信息管理与信息系统,602,0.0,0.0,,,
5384,江苏大学,2012,通信工程,588,0.0,0.0,,,
5386,江苏大学,2012,软件工程,584,0.0,0.0,,,
5392,江苏大学,2012,计算机科学与技术,579,0.0,0.0,,,
5403,江苏大学,2012,电气工程及其自动化,587,0.0,0.0,,,
5406,江苏大学,2012,电子信息科学与技术,578,0.0,0.0,,,
5416,江苏大学,2012,机械设计制造及其自动化,584,0.0,0.0,,,
5419,江苏大学,2012,机械电子工程,578,0.0,0.0,,,
5445,江苏大学,2012,信息管理与信息系统,576,0.0,0.0,,,
5448,江苏大学,2012,信息安全,579,0.0,0.0,,,
5450,江苏大学,2012,信息与计算科学,574,0.0,0.0,,,
5387,江苏大学,2013,软件工程,560,293.0,12725.0,501.0,552.0,51.0
5401,江苏大学,2013,网络工程,554,298.0,14620.0,501.0,552.0,51.0
5404,江苏大学,2013,电气工程及其自动化,565,293.0,11262.0,501.0,552.0,51.0
5407,江苏大学,2013,电子信息科学与技术,556,339.0,14006.0,501.0,552.0,51.0
5408,江苏大学,2013,电子信息工程,553,320.0,14940.0,501.0,552.0,51.0
5420,江苏大学,2013,机械电子工程,560,293.0,12725.0,501.0,552.0,51.0
5441,江苏大学,2013,光电信息科学与工程,550,312.0,15908.0,501.0,552.0,51.0
5446,江苏大学,2013,信息管理与信息系统,554,298.0,14620.0,501.0,552.0,51.0
5451,江苏大学,2013,信息与计算科学,546,357.0,17341.0,501.0,552.0,51.0
5385,江苏大学,2015,通信工程,586,321.0,13605.0,525.0,584.0,59.0
5388,江苏大学,2015,软件工程,591,289.0,12065.0,525.0,584.0,59.0
5397,江苏大学,2015,自动化,590,281.0,12346.0,525.0,584.0,59.0
5402,江苏大学,2015,网络工程,586,321.0,13605.0,525.0,584.0,59.0
5409,江苏大学,2015,电子信息工程,579,326.0,15763.0,525.0,584.0,59.0
5417,江苏大学,2015,机械设计制造及其自动化,590,281.0,12346.0,525.0,584.0,59.0
